Id,Province_State,Country_Region,Date,ConfirmedCases,Fatalities
25622,New Mexico,US,12-02-2020,0,0
25623,New Mexico,US,13-02-2020,0,0
25624,New Mexico,US,14-02-2020,0,0
25625,New Mexico,US,15-02-2020,0,0
25626,New Mexico,US,16-02-2020,0,0
25627,New Mexico,US,17-02-2020,0,0
25628,New Mexico,US,18-02-2020,0,0
25629,New Mexico,US,19-02-2020,0,0
25630,New Mexico,US,20-02-2020,0,0
25631,New Mexico,US,21-02-2020,0,0
25632,New Mexico,US,22-02-2020,0,0
25633,New Mexico,US,23-02-2020,0,0
25634,New Mexico,US,24-02-2020,0,0
25635,New Mexico,US,25-02-2020,0,0
25636,New Mexico,US,26-02-2020,0,0
25637,New Mexico,US,27-02-2020,0,0
25638,New Mexico,US,28-02-2020,0,0
25639,New Mexico,US,29-02-2020,0,0
25640,New Mexico,US,01-03-2020,0,0
25641,New Mexico,US,02-03-2020,0,0
25642,New Mexico,US,03-03-2020,0,0
25643,New Mexico,US,04-03-2020,0,0
25644,New Mexico,US,05-03-2020,0,0
25645,New Mexico,US,06-03-2020,0,0
25646,New Mexico,US,07-03-2020,0,0
25647,New Mexico,US,08-03-2020,0,0
25648,New Mexico,US,09-03-2020,0,0
25649,New Mexico,US,10-03-2020,0,0
25650,New Mexico,US,11-03-2020,3,0
25651,New Mexico,US,12-03-2020,5,0
25652,New Mexico,US,13-03-2020,10,0
25653,New Mexico,US,14-03-2020,10,0
25654,New Mexico,US,15-03-2020,13,0
25655,New Mexico,US,16-03-2020,17,0
25656,New Mexico,US,17-03-2020,23,0
25657,New Mexico,US,18-03-2020,23,0
25658,New Mexico,US,19-03-2020,35,0
25659,New Mexico,US,20-03-2020,43,0
25660,New Mexico,US,21-03-2020,43,0
25661,New Mexico,US,22-03-2020,57,0
25662,New Mexico,US,23-03-2020,83,0
25663,New Mexico,US,24-03-2020,100,0
25664,New Mexico,US,25-03-2020,113,1
25665,New Mexico,US,26-03-2020,113,1
25666,New Mexico,US,27-03-2020,136,1
25667,New Mexico,US,28-03-2020,208,1
25701,New York,US,22-01-2020,0,0
25702,New York,US,23-01-2020,0,0
25703,New York,US,24-01-2020,0,0
25704,New York,US,25-01-2020,0,0
25705,New York,US,26-01-2020,0,0
25706,New York,US,27-01-2020,0,0
25707,New York,US,28-01-2020,0,0
25708,New York,US,29-01-2020,0,0
25709,New York,US,30-01-2020,0,0
25710,New York,US,31-01-2020,0,0
25711,New York,US,01-02-2020,0,0
25712,New York,US,02-02-2020,0,0
25713,New York,US,03-02-2020,0,0
25714,New York,US,04-02-2020,0,0
25715,New York,US,05-02-2020,0,0
25716,New York,US,06-02-2020,0,0
25717,New York,US,07-02-2020,0,0
25718,New York,US,08-02-2020,0,0
25719,New York,US,09-02-2020,0,0
25720,New York,US,10-02-2020,0,0
25721,New York,US,11-02-2020,0,0
25722,New York,US,12-02-2020,0,0
25723,New York,US,13-02-2020,0,0
25724,New York,US,14-02-2020,0,0
25725,New York,US,15-02-2020,0,0
25726,New York,US,16-02-2020,0,0
25727,New York,US,17-02-2020,0,0
25728,New York,US,18-02-2020,0,0
25729,New York,US,19-02-2020,0,0
25730,New York,US,20-02-2020,0,0
25731,New York,US,21-02-2020,0,0
25732,New York,US,22-02-2020,0,0
25733,New York,US,23-02-2020,0,0
25734,New York,US,24-02-2020,0,0
25735,New York,US,25-02-2020,0,0
25736,New York,US,26-02-2020,0,0
25737,New York,US,27-02-2020,0,0
25738,New York,US,28-02-2020,0,0
25739,New York,US,29-02-2020,0,0
25740,New York,US,01-03-2020,0,0
25741,New York,US,02-03-2020,0,0
25742,New York,US,03-03-2020,0,0
25743,New York,US,04-03-2020,0,0
25744,New York,US,05-03-2020,0,0
25745,New York,US,06-03-2020,0,0
25746,New York,US,07-03-2020,0,0
25747,New York,US,08-03-2020,0,0
25748,New York,US,09-03-2020,0,0
25749,New York,US,10-03-2020,173,0
25750,New York,US,11-03-2020,220,0
25751,New York,US,12-03-2020,328,0
25752,New York,US,13-03-2020,421,0
25753,New York,US,14-03-2020,525,2
25754,New York,US,15-03-2020,732,3
25755,New York,US,16-03-2020,967,10
25756,New York,US,17-03-2020,1706,13
25757,New York,US,18-03-2020,2495,16
25758,New York,US,19-03-2020,5365,34
25759,New York,US,20-03-2020,8310,42
25760,New York,US,21-03-2020,11710,60
25761,New York,US,22-03-2020,15800,117
25762,New York,US,23-03-2020,20884,158
25763,New York,US,24-03-2020,25681,210
25764,New York,US,25-03-2020,30841,285
25765,New York,US,26-03-2020,37877,385
25766,New York,US,27-03-2020,44876,527
25767,New York,US,28-03-2020,52410,728
25801,North Carolina,US,22-01-2020,0,0
25802,North Carolina,US,23-01-2020,0,0
25803,North Carolina,US,24-01-2020,0,0
25804,North Carolina,US,25-01-2020,0,0
25805,North Carolina,US,26-01-2020,0,0
25806,North Carolina,US,27-01-2020,0,0
25807,North Carolina,US,28-01-2020,0,0
25808,North Carolina,US,29-01-2020,0,0
25809,North Carolina,US,30-01-2020,0,0
25810,North Carolina,US,31-01-2020,0,0
25811,North Carolina,US,01-02-2020,0,0
25812,North Carolina,US,02-02-2020,0,0
25813,North Carolina,US,03-02-2020,0,0
25814,North Carolina,US,04-02-2020,0,0
25815,North Carolina,US,05-02-2020,0,0
25816,North Carolina,US,06-02-2020,0,0
25817,North Carolina,US,07-02-2020,0,0
25818,North Carolina,US,08-02-2020,0,0
25819,North Carolina,US,09-02-2020,0,0
25820,North Carolina,US,10-02-2020,0,0
25821,North Carolina,US,11-02-2020,0,0
25822,North Carolina,US,12-02-2020,0,0
25823,North Carolina,US,13-02-2020,0,0
25824,North Carolina,US,14-02-2020,0,0
25825,North Carolina,US,15-02-2020,0,0
25826,North Carolina,US,16-02-2020,0,0
25827,North Carolina,US,17-02-2020,0,0
25828,North Carolina,US,18-02-2020,0,0
25829,North Carolina,US,19-02-2020,0,0
25830,North Carolina,US,20-02-2020,0,0
25831,North Carolina,US,21-02-2020,0,0
25832,North Carolina,US,22-02-2020,0,0
25833,North Carolina,US,23-02-2020,0,0
25834,North Carolina,US,24-02-2020,0,0
25835,North Carolina,US,25-02-2020,0,0
25836,North Carolina,US,26-02-2020,0,0
25837,North Carolina,US,27-02-2020,0,0
25838,North Carolina,US,28-02-2020,0,0
25839,North Carolina,US,29-02-2020,0,0
25840,North Carolina,US,01-03-2020,0,0
25841,North Carolina,US,02-03-2020,0,0
25842,North Carolina,US,03-03-2020,0,0
25843,North Carolina,US,04-03-2020,0,0
25844,North Carolina,US,05-03-2020,0,0
25845,North Carolina,US,06-03-2020,0,0
25846,North Carolina,US,07-03-2020,0,0
25847,North Carolina,US,08-03-2020,0,0
25848,North Carolina,US,09-03-2020,0,0
25849,North Carolina,US,10-03-2020,7,0
25850,North Carolina,US,11-03-2020,7,0
25851,North Carolina,US,12-03-2020,15,0
25852,North Carolina,US,13-03-2020,17,0
25853,North Carolina,US,14-03-2020,24,0
25854,North Carolina,US,15-03-2020,33,0
25855,North Carolina,US,16-03-2020,38,0
25856,North Carolina,US,17-03-2020,64,0
25857,North Carolina,US,18-03-2020,70,0
25858,North Carolina,US,19-03-2020,123,0
25859,North Carolina,US,20-03-2020,172,0
25860,North Carolina,US,21-03-2020,253,0
25861,North Carolina,US,22-03-2020,305,0
25862,North Carolina,US,23-03-2020,353,0
25863,North Carolina,US,24-03-2020,495,0
25864,North Carolina,US,25-03-2020,590,2
25865,North Carolina,US,26-03-2020,738,3
25866,North Carolina,US,27-03-2020,887,4
25867,North Carolina,US,28-03-2020,1020,5
25901,North Dakota,US,22-01-2020,0,0
25902,North Dakota,US,23-01-2020,0,0
25903,North Dakota,US,24-01-2020,0,0
25904,North Dakota,US,25-01-2020,0,0
25905,North Dakota,US,26-01-2020,0,0
25906,North Dakota,US,27-01-2020,0,0
25907,North Dakota,US,28-01-2020,0,0
25908,North Dakota,US,29-01-2020,0,0
25909,North Dakota,US,30-01-2020,0,0
25910,North Dakota,US,31-01-2020,0,0
25911,North Dakota,US,01-02-2020,0,0
25912,North Dakota,US,02-02-2020,0,0
25913,North Dakota,US,03-02-2020,0,0
25914,North Dakota,US,04-02-2020,0,0
25915,North Dakota,US,05-02-2020,0,0
25916,North Dakota,US,06-02-2020,0,0
25917,North Dakota,US,07-02-2020,0,0
25918,North Dakota,US,08-02-2020,0,0
25919,North Dakota,US,09-02-2020,0,0
25920,North Dakota,US,10-02-2020,0,0
25921,North Dakota,US,11-02-2020,0,0
25922,North Dakota,US,12-02-2020,0,0
25923,North Dakota,US,13-02-2020,0,0
25924,North Dakota,US,14-02-2020,0,0
25925,North Dakota,US,15-02-2020,0,0
25926,North Dakota,US,16-02-2020,0,0
25927,North Dakota,US,17-02-2020,0,0
25928,North Dakota,US,18-02-2020,0,0
25929,North Dakota,US,19-02-2020,0,0
25930,North Dakota,US,20-02-2020,0,0
25931,North Dakota,US,21-02-2020,0,0
25932,North Dakota,US,22-02-2020,0,0
25933,North Dakota,US,23-02-2020,0,0
25934,North Dakota,US,24-02-2020,0,0
25935,North Dakota,US,25-02-2020,0,0
25936,North Dakota,US,26-02-2020,0,0
25937,North Dakota,US,27-02-2020,0,0
25938,North Dakota,US,28-02-2020,0,0
25939,North Dakota,US,29-02-2020,0,0
25940,North Dakota,US,01-03-2020,0,0
25941,North Dakota,US,02-03-2020,0,0
25942,North Dakota,US,03-03-2020,0,0
25943,North Dakota,US,04-03-2020,0,0
25944,North Dakota,US,05-03-2020,0,0
25945,North Dakota,US,06-03-2020,0,0
25946,North Dakota,US,07-03-2020,0,0
25947,North Dakota,US,08-03-2020,0,0
25948,North Dakota,US,09-03-2020,0,0
25949,North Dakota,US,10-03-2020,0,0
25950,North Dakota,US,11-03-2020,0,0
25951,North Dakota,US,12-03-2020,1,0
25952,North Dakota,US,13-03-2020,1,0
25953,North Dakota,US,14-03-2020,1,0
25954,North Dakota,US,15-03-2020,1,0
25955,North Dakota,US,16-03-2020,1,0
25956,North Dakota,US,17-03-2020,3,0
25957,North Dakota,US,18-03-2020,6,0
25958,North Dakota,US,19-03-2020,18,0
25959,North Dakota,US,20-03-2020,19,0
25960,North Dakota,US,21-03-2020,28,0
25961,North Dakota,US,22-03-2020,28,0
25962,North Dakota,US,23-03-2020,30,0
25963,North Dakota,US,24-03-2020,36,0
25964,North Dakota,US,25-03-2020,45,0
25965,North Dakota,US,26-03-2020,51,0
25966,North Dakota,US,27-03-2020,68,1
25967,North Dakota,US,28-03-2020,94,1
26001,Ohio,US,22-01-2020,0,0
26002,Ohio,US,23-01-2020,0,0
26003,Ohio,US,24-01-2020,0,0
26004,Ohio,US,25-01-2020,0,0
26005,Ohio,US,26-01-2020,0,0
26006,Ohio,US,27-01-2020,0,0
26007,Ohio,US,28-01-2020,0,0
26008,Ohio,US,29-01-2020,0,0
26009,Ohio,US,30-01-2020,0,0
26010,Ohio,US,31-01-2020,0,0
26011,Ohio,US,01-02-2020,0,0
26012,Ohio,US,02-02-2020,0,0
26013,Ohio,US,03-02-2020,0,0
26014,Ohio,US,04-02-2020,0,0
26015,Ohio,US,05-02-2020,0,0
26016,Ohio,US,06-02-2020,0,0
26017,Ohio,US,07-02-2020,0,0
26018,Ohio,US,08-02-2020,0,0
26019,Ohio,US,09-02-2020,0,0
26020,Ohio,US,10-02-2020,0,0
26021,Ohio,US,11-02-2020,0,0
26022,Ohio,US,12-02-2020,0,0
26023,Ohio,US,13-02-2020,0,0
26024,Ohio,US,14-02-2020,0,0
26025,Ohio,US,15-02-2020,0,0
26026,Ohio,US,16-02-2020,0,0
26027,Ohio,US,17-02-2020,0,0
26028,Ohio,US,18-02-2020,0,0
26029,Ohio,US,19-02-2020,0,0
26030,Ohio,US,20-02-2020,0,0
26031,Ohio,US,21-02-2020,0,0
26032,Ohio,US,22-02-2020,0,0
26033,Ohio,US,23-02-2020,0,0
26034,Ohio,US,24-02-2020,0,0
26035,Ohio,US,25-02-2020,0,0
26036,Ohio,US,26-02-2020,0,0
26037,Ohio,US,27-02-2020,0,0
26038,Ohio,US,28-02-2020,0,0
26039,Ohio,US,29-02-2020,0,0
26040,Ohio,US,01-03-2020,0,0
26041,Ohio,US,02-03-2020,0,0
26042,Ohio,US,03-03-2020,0,0
26043,Ohio,US,04-03-2020,0,0
26044,Ohio,US,05-03-2020,0,0
26045,Ohio,US,06-03-2020,0,0
26046,Ohio,US,07-03-2020,0,0
26047,Ohio,US,08-03-2020,0,0
26048,Ohio,US,09-03-2020,0,0
26049,Ohio,US,10-03-2020,3,0
26050,Ohio,US,11-03-2020,4,0
26051,Ohio,US,12-03-2020,5,0
26052,Ohio,US,13-03-2020,13,0
26053,Ohio,US,14-03-2020,26,0
26054,Ohio,US,15-03-2020,37,0
26055,Ohio,US,16-03-2020,50,0
26056,Ohio,US,17-03-2020,67,0
26057,Ohio,US,18-03-2020,86,0
26058,Ohio,US,19-03-2020,119,0
26059,Ohio,US,20-03-2020,173,2
26060,Ohio,US,21-03-2020,248,3
26061,Ohio,US,22-03-2020,356,3
26062,Ohio,US,23-03-2020,443,6
26063,Ohio,US,24-03-2020,567,8
26064,Ohio,US,25-03-2020,704,11
26065,Ohio,US,26-03-2020,868,15
26066,Ohio,US,27-03-2020,1137,19
26067,Ohio,US,28-03-2020,1406,25
26101,Oklahoma,US,22-01-2020,0,0
26102,Oklahoma,US,23-01-2020,0,0
26103,Oklahoma,US,24-01-2020,0,0
26104,Oklahoma,US,25-01-2020,0,0
26105,Oklahoma,US,26-01-2020,0,0
26106,Oklahoma,US,27-01-2020,0,0
26107,Oklahoma,US,28-01-2020,0,0
26108,Oklahoma,US,29-01-2020,0,0
26109,Oklahoma,US,30-01-2020,0,0
26110,Oklahoma,US,31-01-2020,0,0
26111,Oklahoma,US,01-02-2020,0,0
26112,Oklahoma,US,02-02-2020,0,0
26113,Oklahoma,US,03-02-2020,0,0
26114,Oklahoma,US,04-02-2020,0,0
26115,Oklahoma,US,05-02-2020,0,0
26116,Oklahoma,US,06-02-2020,0,0
26117,Oklahoma,US,07-02-2020,0,0
26118,Oklahoma,US,08-02-2020,0,0
26119,Oklahoma,US,09-02-2020,0,0
26120,Oklahoma,US,10-02-2020,0,0
26121,Oklahoma,US,11-02-2020,0,0
26122,Oklahoma,US,12-02-2020,0,0
26123,Oklahoma,US,13-02-2020,0,0
26124,Oklahoma,US,14-02-2020,0,0
26125,Oklahoma,US,15-02-2020,0,0
26126,Oklahoma,US,16-02-2020,0,0
26127,Oklahoma,US,17-02-2020,0,0
26128,Oklahoma,US,18-02-2020,0,0
26129,Oklahoma,US,19-02-2020,0,0
26130,Oklahoma,US,20-02-2020,0,0
26131,Oklahoma,US,21-02-2020,0,0
26132,Oklahoma,US,22-02-2020,0,0
26133,Oklahoma,US,23-02-2020,0,0
26134,Oklahoma,US,24-02-2020,0,0
26135,Oklahoma,US,25-02-2020,0,0
26136,Oklahoma,US,26-02-2020,0,0
26137,Oklahoma,US,27-02-2020,0,0
26138,Oklahoma,US,28-02-2020,0,0
26139,Oklahoma,US,29-02-2020,0,0
26140,Oklahoma,US,01-03-2020,0,0
26141,Oklahoma,US,02-03-2020,0,0
26142,Oklahoma,US,03-03-2020,0,0
26143,Oklahoma,US,04-03-2020,0,0
26144,Oklahoma,US,05-03-2020,0,0
26145,Oklahoma,US,06-03-2020,0,0
26146,Oklahoma,US,07-03-2020,0,0
26147,Oklahoma,US,08-03-2020,0,0
26148,Oklahoma,US,09-03-2020,0,0
26149,Oklahoma,US,10-03-2020,2,0
26150,Oklahoma,US,11-03-2020,2,0
26151,Oklahoma,US,12-03-2020,2,0
26152,Oklahoma,US,13-03-2020,2,0
26153,Oklahoma,US,14-03-2020,4,0
26154,Oklahoma,US,15-03-2020,7,0
26155,Oklahoma,US,16-03-2020,10,0
26156,Oklahoma,US,17-03-2020,19,0
26157,Oklahoma,US,18-03-2020,19,0
26158,Oklahoma,US,19-03-2020,44,1
26159,Oklahoma,US,20-03-2020,49,1
26160,Oklahoma,US,21-03-2020,53,1
26161,Oklahoma,US,22-03-2020,67,2
26162,Oklahoma,US,23-03-2020,81,2
26163,Oklahoma,US,24-03-2020,106,3
26164,Oklahoma,US,25-03-2020,164,5
26165,Oklahoma,US,26-03-2020,248,7
26166,Oklahoma,US,27-03-2020,322,8
26167,Oklahoma,US,28-03-2020,377,15
26201,Oregon,US,22-01-2020,0,0
26202,Oregon,US,23-01-2020,0,0
26203,Oregon,US,24-01-2020,0,0
26204,Oregon,US,25-01-2020,0,0
26205,Oregon,US,26-01-2020,0,0
26206,Oregon,US,27-01-2020,0,0
26207,Oregon,US,28-01-2020,0,0
26208,Oregon,US,29-01-2020,0,0
26209,Oregon,US,30-01-2020,0,0
26210,Oregon,US,31-01-2020,0,0
26211,Oregon,US,01-02-2020,0,0
26212,Oregon,US,02-02-2020,0,0
26213,Oregon,US,03-02-2020,0,0
26214,Oregon,US,04-02-2020,0,0
26215,Oregon,US,05-02-2020,0,0
26216,Oregon,US,06-02-2020,0,0
26217,Oregon,US,07-02-2020,0,0
26218,Oregon,US,08-02-2020,0,0
26219,Oregon,US,09-02-2020,0,0
26220,Oregon,US,10-02-2020,0,0
26221,Oregon,US,11-02-2020,0,0
26222,Oregon,US,12-02-2020,0,0
26223,Oregon,US,13-02-2020,0,0
26224,Oregon,US,14-02-2020,0,0
26225,Oregon,US,15-02-2020,0,0
26226,Oregon,US,16-02-2020,0,0
26227,Oregon,US,17-02-2020,0,0
26228,Oregon,US,18-02-2020,0,0
26229,Oregon,US,19-02-2020,0,0
26230,Oregon,US,20-02-2020,0,0
26231,Oregon,US,21-02-2020,0,0
26232,Oregon,US,22-02-2020,0,0
26233,Oregon,US,23-02-2020,0,0
26234,Oregon,US,24-02-2020,0,0
26235,Oregon,US,25-02-2020,0,0
26236,Oregon,US,26-02-2020,0,0
26237,Oregon,US,27-02-2020,0,0
26238,Oregon,US,28-02-2020,0,0
26239,Oregon,US,29-02-2020,0,0
26240,Oregon,US,01-03-2020,0,0
26241,Oregon,US,02-03-2020,0,0
26242,Oregon,US,03-03-2020,0,0
26243,Oregon,US,04-03-2020,0,0
26244,Oregon,US,05-03-2020,0,0
26245,Oregon,US,06-03-2020,0,0
26246,Oregon,US,07-03-2020,0,0
26247,Oregon,US,08-03-2020,0,0
26248,Oregon,US,09-03-2020,0,0
26249,Oregon,US,10-03-2020,15,0
26250,Oregon,US,11-03-2020,19,0
26251,Oregon,US,12-03-2020,24,0
26252,Oregon,US,13-03-2020,30,0
26253,Oregon,US,14-03-2020,32,0
26254,Oregon,US,15-03-2020,36,1
26255,Oregon,US,16-03-2020,39,1
26256,Oregon,US,17-03-2020,66,1
26257,Oregon,US,18-03-2020,68,2
26258,Oregon,US,19-03-2020,88,3
26259,Oregon,US,20-03-2020,114,3
26260,Oregon,US,21-03-2020,114,5
26261,Oregon,US,22-03-2020,161,5
26262,Oregon,US,23-03-2020,191,5
26263,Oregon,US,24-03-2020,210,8
26264,Oregon,US,25-03-2020,266,10
26265,Oregon,US,26-03-2020,316,11
26266,Oregon,US,27-03-2020,416,12
26267,Oregon,US,28-03-2020,479,13
26301,Pennsylvania,US,22-01-2020,0,0
26302,Pennsylvania,US,23-01-2020,0,0
26303,Pennsylvania,US,24-01-2020,0,0
26304,Pennsylvania,US,25-01-2020,0,0
26305,Pennsylvania,US,26-01-2020,0,0
26306,Pennsylvania,US,27-01-2020,0,0
26307,Pennsylvania,US,28-01-2020,0,0
26308,Pennsylvania,US,29-01-2020,0,0
26309,Pennsylvania,US,30-01-2020,0,0
26310,Pennsylvania,US,31-01-2020,0,0
26311,Pennsylvania,US,01-02-2020,0,0
26312,Pennsylvania,US,02-02-2020,0,0
26313,Pennsylvania,US,03-02-2020,0,0
26314,Pennsylvania,US,04-02-2020,0,0
26315,Pennsylvania,US,05-02-2020,0,0
26316,Pennsylvania,US,06-02-2020,0,0
26317,Pennsylvania,US,07-02-2020,0,0
26318,Pennsylvania,US,08-02-2020,0,0
26319,Pennsylvania,US,09-02-2020,0,0
26320,Pennsylvania,US,10-02-2020,0,0
26321,Pennsylvania,US,11-02-2020,0,0
26322,Pennsylvania,US,12-02-2020,0,0
26323,Pennsylvania,US,13-02-2020,0,0
26324,Pennsylvania,US,14-02-2020,0,0
26325,Pennsylvania,US,15-02-2020,0,0
26326,Pennsylvania,US,16-02-2020,0,0
26327,Pennsylvania,US,17-02-2020,0,0
26328,Pennsylvania,US,18-02-2020,0,0
26329,Pennsylvania,US,19-02-2020,0,0
26330,Pennsylvania,US,20-02-2020,0,0
26331,Pennsylvania,US,21-02-2020,0,0
26332,Pennsylvania,US,22-02-2020,0,0
26333,Pennsylvania,US,23-02-2020,0,0
26334,Pennsylvania,US,24-02-2020,0,0
26335,Pennsylvania,US,25-02-2020,0,0
26336,Pennsylvania,US,26-02-2020,0,0
26337,Pennsylvania,US,27-02-2020,0,0
26338,Pennsylvania,US,28-02-2020,0,0
26339,Pennsylvania,US,29-02-2020,0,0
26340,Pennsylvania,US,01-03-2020,0,0
26341,Pennsylvania,US,02-03-2020,0,0
26342,Pennsylvania,US,03-03-2020,0,0
26343,Pennsylvania,US,04-03-2020,0,0
26344,Pennsylvania,US,05-03-2020,0,0
26345,Pennsylvania,US,06-03-2020,0,0
26346,Pennsylvania,US,07-03-2020,0,0
26347,Pennsylvania,US,08-03-2020,0,0
26348,Pennsylvania,US,09-03-2020,0,0
26349,Pennsylvania,US,10-03-2020,12,0
26350,Pennsylvania,US,11-03-2020,16,0
26351,Pennsylvania,US,12-03-2020,22,0
26352,Pennsylvania,US,13-03-2020,41,0
26353,Pennsylvania,US,14-03-2020,47,0
26354,Pennsylvania,US,15-03-2020,66,0
26355,Pennsylvania,US,16-03-2020,77,0
26356,Pennsylvania,US,17-03-2020,112,0
26357,Pennsylvania,US,18-03-2020,152,0
26358,Pennsylvania,US,19-03-2020,206,1
26359,Pennsylvania,US,20-03-2020,303,1
26360,Pennsylvania,US,21-03-2020,396,2
26361,Pennsylvania,US,22-03-2020,509,4
26362,Pennsylvania,US,23-03-2020,698,6
26363,Pennsylvania,US,24-03-2020,946,8
26364,Pennsylvania,US,25-03-2020,1260,15
26365,Pennsylvania,US,26-03-2020,1795,18
26366,Pennsylvania,US,27-03-2020,2345,22
26367,Pennsylvania,US,28-03-2020,2845,34
26401,Puerto Rico,US,22-01-2020,0,0
26402,Puerto Rico,US,23-01-2020,0,0
26403,Puerto Rico,US,24-01-2020,0,0
26404,Puerto Rico,US,25-01-2020,0,0
26405,Puerto Rico,US,26-01-2020,0,0
26406,Puerto Rico,US,27-01-2020,0,0
26407,Puerto Rico,US,28-01-2020,0,0
26408,Puerto Rico,US,29-01-2020,0,0
26409,Puerto Rico,US,30-01-2020,0,0
26410,Puerto Rico,US,31-01-2020,0,0
26411,Puerto Rico,US,01-02-2020,0,0
26412,Puerto Rico,US,02-02-2020,0,0
26413,Puerto Rico,US,03-02-2020,0,0
26414,Puerto Rico,US,04-02-2020,0,0
26415,Puerto Rico,US,05-02-2020,0,0
26416,Puerto Rico,US,06-02-2020,0,0
26417,Puerto Rico,US,07-02-2020,0,0
26418,Puerto Rico,US,08-02-2020,0,0
26419,Puerto Rico,US,09-02-2020,0,0
26420,Puerto Rico,US,10-02-2020,0,0
26421,Puerto Rico,US,11-02-2020,0,0
26422,Puerto Rico,US,12-02-2020,0,0
26423,Puerto Rico,US,13-02-2020,0,0
26424,Puerto Rico,US,14-02-2020,0,0
26425,Puerto Rico,US,15-02-2020,0,0
26426,Puerto Rico,US,16-02-2020,0,0
26427,Puerto Rico,US,17-02-2020,0,0
26428,Puerto Rico,US,18-02-2020,0,0
26429,Puerto Rico,US,19-02-2020,0,0
26430,Puerto Rico,US,20-02-2020,0,0
26431,Puerto Rico,US,21-02-2020,0,0
26432,Puerto Rico,US,22-02-2020,0,0
26433,Puerto Rico,US,23-02-2020,0,0
26434,Puerto Rico,US,24-02-2020,0,0
26435,Puerto Rico,US,25-02-2020,0,0
26436,Puerto Rico,US,26-02-2020,0,0
26437,Puerto Rico,US,27-02-2020,0,0
26438,Puerto Rico,US,28-02-2020,0,0
26439,Puerto Rico,US,29-02-2020,0,0
26440,Puerto Rico,US,01-03-2020,0,0
26441,Puerto Rico,US,02-03-2020,0,0
26442,Puerto Rico,US,03-03-2020,0,0
26443,Puerto Rico,US,04-03-2020,0,0
26444,Puerto Rico,US,05-03-2020,0,0
26445,Puerto Rico,US,06-03-2020,0,0
26446,Puerto Rico,US,07-03-2020,0,0
26447,Puerto Rico,US,08-03-2020,0,0
26448,Puerto Rico,US,09-03-2020,0,0
26449,Puerto Rico,US,10-03-2020,0,0
26450,Puerto Rico,US,11-03-2020,0,0
26451,Puerto Rico,US,12-03-2020,0,0
26452,Puerto Rico,US,13-03-2020,0,0
26453,Puerto Rico,US,14-03-2020,3,0
26454,Puerto Rico,US,15-03-2020,5,0
26455,Puerto Rico,US,16-03-2020,5,0
26456,Puerto Rico,US,17-03-2020,5,0
26457,Puerto Rico,US,18-03-2020,5,0
26458,Puerto Rico,US,19-03-2020,5,0
26459,Puerto Rico,US,20-03-2020,14,0
26460,Puerto Rico,US,21-03-2020,21,1
26461,Puerto Rico,US,22-03-2020,23,1
26462,Puerto Rico,US,23-03-2020,31,2
26463,Puerto Rico,US,24-03-2020,39,2
26464,Puerto Rico,US,25-03-2020,51,2
26465,Puerto Rico,US,26-03-2020,64,2
26466,Puerto Rico,US,27-03-2020,79,3
26467,Puerto Rico,US,28-03-2020,100,3
26501,Rhode Island,US,22-01-2020,0,0
26502,Rhode Island,US,23-01-2020,0,0
26503,Rhode Island,US,24-01-2020,0,0
26504,Rhode Island,US,25-01-2020,0,0
26505,Rhode Island,US,26-01-2020,0,0
26506,Rhode Island,US,27-01-2020,0,0
26507,Rhode Island,US,28-01-2020,0,0
26508,Rhode Island,US,29-01-2020,0,0
26509,Rhode Island,US,30-01-2020,0,0
26510,Rhode Island,US,31-01-2020,0,0
26511,Rhode Island,US,01-02-2020,0,0
26512,Rhode Island,US,02-02-2020,0,0
26513,Rhode Island,US,03-02-2020,0,0
26514,Rhode Island,US,04-02-2020,0,0
26515,Rhode Island,US,05-02-2020,0,0
26516,Rhode Island,US,06-02-2020,0,0
26517,Rhode Island,US,07-02-2020,0,0
26518,Rhode Island,US,08-02-2020,0,0
26519,Rhode Island,US,09-02-2020,0,0
26520,Rhode Island,US,10-02-2020,0,0
26521,Rhode Island,US,11-02-2020,0,0
26522,Rhode Island,US,12-02-2020,0,0
26523,Rhode Island,US,13-02-2020,0,0
26524,Rhode Island,US,14-02-2020,0,0
26525,Rhode Island,US,15-02-2020,0,0
26526,Rhode Island,US,16-02-2020,0,0
26527,Rhode Island,US,17-02-2020,0,0
26528,Rhode Island,US,18-02-2020,0,0
26529,Rhode Island,US,19-02-2020,0,0
26530,Rhode Island,US,20-02-2020,0,0
26531,Rhode Island,US,21-02-2020,0,0
26532,Rhode Island,US,22-02-2020,0,0
26533,Rhode Island,US,23-02-2020,0,0
26534,Rhode Island,US,24-02-2020,0,0
26535,Rhode Island,US,25-02-2020,0,0
26536,Rhode Island,US,26-02-2020,0,0
26537,Rhode Island,US,27-02-2020,0,0
26538,Rhode Island,US,28-02-2020,0,0
26539,Rhode Island,US,29-02-2020,0,0
26540,Rhode Island,US,01-03-2020,0,0
26541,Rhode Island,US,02-03-2020,0,0
26542,Rhode Island,US,03-03-2020,0,0
26543,Rhode Island,US,04-03-2020,0,0
26544,Rhode Island,US,05-03-2020,0,0
26545,Rhode Island,US,06-03-2020,0,0
26546,Rhode Island,US,07-03-2020,0,0
26547,Rhode Island,US,08-03-2020,0,0
26548,Rhode Island,US,09-03-2020,0,0
26549,Rhode Island,US,10-03-2020,3,0
